Date,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Rank
2022-05-31,041930,동아화성,KOSDAQ,우량기업부,10650,1,150,1.43,10600,10750,10550,56163,597214550,168270000000,15800000,KSQ,1169
2022-05-31,258830,세종메디칼,KOSDAQ,벤처기업부,4125,1,5,0.12,4130,4145,4080,498537,2046745575,167749085625,40666445,KSQ,1170
2022-05-31,193250,와이제이엠게임즈,KOSDAQ,중견기업부,2920,2,-40,-1.35,2965,2965,2875,999816,2915772490,167340992280,57308559,KSQ,1171
2022-05-31,003830,대한화섬,KOSPI,,126000,3,0,0.0,126000,126000,124000,610,76785000,167328000000,1328000,STK,1172
2022-05-31,186230,그린플러스,KOSDAQ,벤처기업부,15450,3,0,0.0,15500,15700,15250,31071,481109750,167171904600,10820188,KSQ,1173
2022-05-31,314930,바이오다인,KOSDAQ,기술성장기업부,27100,1,750,2.85,26350,27100,26050,11337,305001000,167158084500,6168195,KSQ,1174
2022-05-31,33626K,두산퓨얼셀1우,KOSPI,,12450,1,150,1.22,12300,12550,12200,34753,430327350,166384290000,13364200,STK,1175
2022-05-31,066700,테라젠이텍스,KOSDAQ,우량기업부,5120,1,60,1.19,5070,5150,5020,165920,846853260,166269107200,32474435,KSQ,1176
2022-05-31,210540,디와이파워,KOSPI,,15050,1,200,1.35,14800,15250,14650,165064,2484320000,166177705400,11041708,STK,1177
2022-05-31,007330,푸른저축은행,KOSDAQ,우량기업부,11000,2,-50,-0.45,10950,11050,10900,5688,62337850,165910800000,15082800,KSQ,1178
2022-05-31,168330,내츄럴엔도텍,KOSDAQ,벤처기업부,5220,1,60,1.16,5180,5250,5130,37522,194386410,165760578000,31754900,KSQ,1179
2022-05-31,180060,탑선,KONEX,일반기업부,17900,3,0,0.0,17900,18500,17650,11831,212447150,165425821400,9241666,KNX,1180
2022-05-31,352910,오비고,KOSDAQ,기술성장기업부,14400,1,150,1.05,14300,14500,14200,31174,445814400,164891779200,11450818,KSQ,1181
2022-05-31,096775,SK이노베이션우,KOSPI,,132000,1,4000,3.13,129500,132000,128500,3996,521792000,164792232000,1248426,STK,1182
2022-05-31,236200,슈프리마,KOSDAQ,우량기업부,22900,1,50,0.22,22900,22950,22800,8010,183160500,164725951700,7193273,KSQ,1183
2022-05-31,214270,FSN,KOSDAQ,중견기업부,5900,2,-50,-0.84,6000,6070,5900,466802,2784999910,164636856800,27904552,KSQ,1184
2022-05-31,255440,야스,KOSDAQ,우량기업부,12600,3,0,0.0,12650,12700,12400,6372,79906000,164530800000,13058000,KSQ,1186
2022-05-31,049080,기가레인,KOSDAQ,벤처기업부,2065,2,-20,-0.96,2090,2090,2035,620666,1277278650,163637290600,79243240,KSQ,1187
2022-05-31,001750,한양증권,KOSPI,,12850,1,50,0.39,12850,12850,12700,11103,141823600,163561661900,12728534,STK,1188
2022-05-31,372910,한컴라이프케어,KOSPI,,5910,1,80,1.37,5830,5940,5830,33800,199045520,163555739460,27674406,STK,1189
2022-05-31,053080,원방테크,KOSDAQ,우량기업부,12550,2,-150,-1.18,12550,12750,12550,37779,476427500,163147577850,12999807,KSQ,1190
2022-05-31,226330,신테카바이오,KOSDAQ,기술성장기업부,12050,2,-250,-2.03,12250,12400,11850,60735,730018200,162861967800,13515516,KSQ,1191
2022-05-31,007540,샘표,KOSPI,,56600,2,-1600,-2.75,58500,58500,56100,63344,3599195400,162770280000,2875800,STK,1192
2022-05-31,052330,코텍,KOSDAQ,중견기업부,10450,1,100,0.97,10400,10600,10300,92878,969648900,162754068400,15574552,KSQ,1193
2022-05-31,265560,영화테크,KOSDAQ,벤처기업부,15200,1,300,2.01,14950,15400,14950,71302,1087200050,162490736000,10690180,KSQ,1194
2022-05-31,039860,나노엔텍,KOSDAQ,중견기업부,6060,1,10,0.17,6050,6110,5990,108458,656895650,162454219620,26807627,KSQ,1195
2022-05-31,004540,깨끗한나라,KOSPI,,4360,1,35,0.81,4330,4370,4310,99182,431017830,162369421480,37240693,STK,1196
2022-05-31,218150,미래생명자원,KOSDAQ,벤처기업부,8160,2,-140,-1.69,8400,8400,8110,681857,5590363480,162350087040,19895844,KSQ,1197
2022-05-31,067390,아스트,KOSDAQ,중견기업부,6310,3,0,0.0,6310,6340,6270,65193,411128470,162230977090,25710139,KSQ,1198
2022-05-31,004140,동방,KOSPI,,3380,1,20,0.6,3380,3425,3330,296813,1002934030,162144569080,47971766,STK,1199
2022-05-31,071200,인피니트헬스케어,KOSDAQ,중견기업부,6630,1,40,0.61,6660,6660,6560,29213,193053220,161748516540,24396458,KSQ,1200
2022-05-31,109820,진매트릭스,KOSDAQ,기술성장기업부,7930,1,1260,18.89,6610,8550,6420,20851832,162340103070,161721565200,20393640,KSQ,1201
2022-05-31,000700,유수홀딩스,KOSPI,,6190,2,-40,-0.64,6170,6230,6170,48579,300713260,161198816280,26041812,STK,1202
2022-05-31,046140,SBS콘텐츠허브,KOSDAQ,우량기업부,7490,1,20,0.27,7470,7500,7380,6162,45863470,160762026950,21463555,KSQ,1203
2022-05-31,352700,씨앤투스성진,KOSDAQ,기술성장기업부,5680,2,-10,-0.18,5700,5770,5670,139610,796532010,160612786320,28276899,KSQ,1204
2022-05-31,199820,제일전기공업,KOSDAQ,벤처기업부,14400,2,-200,-1.37,14500,14650,14350,18830,272159750,159984000000,11110000,KSQ,1205
2022-05-31,136410,아셈스,KOSDAQ,벤처기업부,14500,1,800,5.84,13600,14750,13600,516192,7426747850,159777037000,11019106,KSQ,1206
2022-05-31,357430,마스턴프리미어리츠,KOSPI,,6010,1,260,4.52,5750,6130,5740,6302848,37041457390,159745800000,26580000,STK,1207
2022-05-31,004310,현대약품,KOSPI,,4990,1,25,0.5,4960,5030,4950,128154,638818865,159680000000,32000000,STK,1208
2022-05-31,000860,강남제비스코,KOSPI,,24550,1,100,0.41,24350,24700,24350,3732,91542750,159575000000,6500000,STK,1209
2022-05-31,348350,위드텍,KOSDAQ,우량기업부,15650,1,150,0.97,15500,15650,15350,7822,121880300,159373340000,10183600,KSQ,1210
2022-05-31,017900,광전자,KOSPI,,2745,3,0,0.0,2745,2755,2700,51269,140201805,159055629435,57943763,STK,1211
2022-05-31,109610,에스와이,KOSDAQ,중견기업부,3250,1,15,0.46,3235,3315,3220,215883,703682245,158949050000,48907400,KSQ,1212
2022-05-31,023800,인지컨트롤스,KOSPI,,10350,1,100,0.98,10250,10450,10200,52083,537086200,158698754550,15333213,STK,1213
2022-05-31,004080,신흥,KOSPI,,16700,1,50,0.3,16650,16800,16650,964,16087550,158650000000,9500000,STK,1214
2022-05-31,140670,알에스오토메이션,KOSDAQ,중견기업부,17050,2,-100,-0.58,17350,17500,16950,235521,4032617600,158618537000,9303140,KSQ,1215
2022-05-31,000320,노루홀딩스,KOSPI,,11900,1,150,1.28,11750,11900,11650,5466,64344000,158164696900,13291151,STK,1216
2022-05-31,122350,삼기,KOSDAQ,중견기업부,4125,1,70,1.73,4030,4130,4030,208884,856808990,158150140500,38339428,KSQ,1217
2022-05-31,215360,우리산업,KOSDAQ,우량기업부,17300,1,100,0.58,17100,17350,17100,7321,126203700,157986419900,9132163,KSQ,1218
2022-05-31,011370,서한,KOSDAQ,우량기업부,1565,3,0,0.0,1565,1565,1545,461269,717456490,157900463725,100894865,KSQ,1219
2022-05-31,008260,NI스틸,KOSPI,,5520,3,0,0.0,5540,5580,5450,84204,464570540,157872645840,28600117,STK,1220
2022-05-31,009470,삼화전기,KOSPI,,23850,1,350,1.49,23500,23900,23400,21510,511745350,157739607000,6613820,STK,1221
2022-05-31,027050,코리아나,KOSDAQ,중견기업부,3940,1,45,1.16,3945,3950,3880,214509,842239210,157600000000,40000000,KSQ,1222
2022-05-31,123690,한국화장품,KOSPI,,9800,1,220,2.3,9830,9840,9520,148206,1436528910,157466400000,16068000,STK,1223
2022-05-31,128540,에코캡,KOSDAQ,벤처기업부,10800,1,200,1.89,10450,10900,10400,770990,8233019900,157235040000,14558800,KSQ,1225
2022-05-31,294140,레몬,KOSDAQ,기술성장기업부,4245,1,30,0.71,4175,4280,4175,30246,128324125,157065000000,37000000,KSQ,1226
2022-05-31,017040,광명전기,KOSPI,,3615,1,35,0.98,3590,3685,3545,5124897,18487543485,156665478225,43337615,STK,1227
2022-05-31,276730,제주맥주,KOSDAQ,기술성장기업부,2740,2,-10,-0.36,2785,2785,2700,176994,485014365,156181263140,57000461,KSQ,1228
2022-05-31,205100,엑셈,KOSDAQ,벤처기업부,4435,1,5,0.11,4435,4485,4420,119856,532258460,155811630755,35132273,KSQ,1229
2022-05-31,014470,부방,KOSDAQ,중견기업부,2590,1,10,0.39,2570,2605,2555,226684,584866620,155535353400,60052260,KSQ,1230
2022-05-31,257720,실리콘투,KOSDAQ,벤처기업부,15200,1,150,1.0,14900,15250,14900,13660,206521950,155510972000,10230985,KSQ,1231
2022-05-31,060310,3S,KOSDAQ,중견기업부,3350,2,-20,-0.59,3395,3415,3330,1053042,3546431580,155009568550,46271513,KSQ,1234
2022-05-31,189980,흥국에프엔비,KOSDAQ,우량기업부,3870,2,-35,-0.9,3900,3930,3850,373206,1447857875,154791373770,39997771,KSQ,1235
2022-05-31,192250,케이사인,KOSDAQ,벤처기업부,2185,2,-5,-0.23,2200,2205,2165,442387,968855430,154416696545,70671257,KSQ,1236
2022-05-31,093230,이아이디,KOSPI,,1640,1,40,2.5,1600,1685,1595,859997,1410474410,154278883600,94072490,STK,1237
2022-05-31,032560,황금에스티,KOSPI,,9070,3,0,0.0,9060,9110,9000,75715,685098450,154190000000,17000000,STK,1238
2022-05-31,010040,한국내화,KOSPI,,3750,2,-25,-0.66,3775,3780,3730,36624,137529045,154001482500,41067062,STK,1239
2022-05-31,134380,미원화학,KOSPI,,70000,1,800,1.16,70200,70200,68800,167,11613400,153948760000,2199268,STK,1240
2022-05-31,068790,DMS,KOSDAQ,우량기업부,6260,1,80,1.29,6200,6510,6160,530589,3376563900,153827361860,24573061,KSQ,1241
2022-05-31,012690,모나리자,KOSPI,,4195,1,25,0.6,4150,4235,4140,366360,1536724735,153416414725,36571255,STK,1242
2022-05-31,060900,대한그린파워,KOSDAQ,중견기업부,887,1,42,4.97,849,930,845,6112293,5454664084,153261896035,172786805,KSQ,1243
2022-05-31,191420,테고사이언스,KOSDAQ,벤처기업부,18900,2,-50,-0.26,18850,19250,18600,8890,167774450,153256962600,8108834,KSQ,1244
2022-05-31,006380,카프로,KOSPI,,3830,2,-5,-0.13,3860,3865,3810,144325,554207210,153200000000,40000000,STK,1245
2022-05-31,036560,영풍정밀,KOSDAQ,우량기업부,9720,1,220,2.32,9500,9750,9440,69681,671989240,153090000000,15750000,KSQ,1246
2022-05-31,082210,옵트론텍,KOSDAQ,중견기업부,6250,1,60,0.97,6190,6250,6170,71700,446146780,153024656250,24483945,KSQ,1247
2022-05-31,085670,뉴프렉스,KOSDAQ,중견기업부,6320,2,-40,-0.63,6420,6470,6170,599520,3760907820,153005638960,24209753,KSQ,1248
2022-05-31,003560,IHQ,KOSPI,,1010,1,38,3.91,972,1020,965,951983,948623066,152892392060,151378606,STK,1249
2022-05-31,014530,극동유화,KOSPI,,4380,1,55,1.27,4390,4430,4280,292590,1275045380,152728059600,34869420,STK,1250
2022-05-31,311390,네오크레마,KOSDAQ,벤처기업부,19000,1,200,1.06,18550,19200,18550,142150,2671932050,152695305000,8036595,KSQ,1251
2022-05-31,003610,방림,KOSPI,,3600,1,40,1.12,3580,3610,3520,65471,234594720,152330724000,42314090,STK,1252
2022-05-31,066980,이엔코퍼레이션,KOSDAQ,중견기업부,3365,1,15,0.45,3350,3395,3310,190621,640146670,151660489430,45069982,KSQ,1254
2022-05-31,110990,디아이티,KOSDAQ,우량기업부,8000,2,-30,-0.37,7990,8110,7960,32754,261840230,151200000000,18900000,KSQ,1255
2022-05-31,171120,라이온켐텍,KOSDAQ,중견기업부,8000,1,100,1.27,7850,8020,7850,20695,165155520,151148608000,18893576,KSQ,1256
2022-05-31,247660,나노씨엠에스,KOSDAQ,기술성장기업부,35200,1,1850,5.55,33250,38500,32000,590379,20974981750,150969984000,4288920,KSQ,1257
2022-05-31,187870,디바이스이엔지,KOSDAQ,우량기업부,21450,1,200,0.94,21150,21600,21100,13163,281377300,150935263050,7036609,KSQ,1258
2022-05-31,011320,유니크,KOSDAQ,중견기업부,7810,2,-150,-1.88,7920,7980,7800,577516,4554664610,150894627950,19320695,KSQ,1259
2022-05-31,040300,YTN,KOSDAQ,우량기업부,3590,2,-10,-0.28,3580,3640,3565,15132,54319355,150780000000,42000000,KSQ,1260
2022-05-31,357880,비트나인,KOSDAQ,기술성장기업부,14550,2,-200,-1.36,15000,15300,14500,516072,7698601250,150650059800,10353956,KSQ,1261
2022-05-31,109860,동일금속,KOSDAQ,우량기업부,16550,2,-50,-0.3,16450,17000,16450,9211,152391550,150605000000,9100000,KSQ,1262
2022-05-31,347770,핌스,KOSDAQ,벤처기업부,19750,2,-450,-2.23,20250,20250,19600,58470,1157543800,149607533750,7575065,KSQ,1263
2022-05-31,105550,트루윈,KOSDAQ,벤처기업부,3400,3,0,0.0,3390,3445,3375,170782,580339825,149457679400,43958141,KSQ,1264
2022-05-31,126880,제이엔케이히터,KOSDAQ,우량기업부,6440,1,40,0.63,6370,6460,6370,123540,793442540,149439575320,23204903,KSQ,1265
2022-05-31,002450,삼익악기,KOSPI,,1650,2,-10,-0.6,1665,1665,1640,165010,272136050,149376009750,90530915,STK,1266
2022-05-31,057680,티사이언티픽,KOSDAQ,중견기업부,2860,2,-25,-0.87,2910,2930,2855,241870,698007635,149359813460,52223711,KSQ,1267
2022-05-31,270870,뉴트리,KOSDAQ,우량기업부,16200,1,50,0.31,16000,16200,16000,9633,154948400,149043628800,9200224,KSQ,1268
2022-05-31,241790,오션브릿지,KOSDAQ,우량기업부,14900,1,50,0.34,14950,15100,14750,25813,384321600,149039246600,10002634,KSQ,1269
2022-05-31,099220,SDN,KOSDAQ,중견기업부,2750,3,0,0.0,2750,2910,2695,33718300,94959079195,148793614750,54106769,KSQ,1270
2022-05-31,204620,글로벌텍스프리,KOSDAQ,벤처기업부,2875,1,15,0.52,2855,2875,2805,107432,305705550,148693970750,51719642,KSQ,1271
2022-05-31,030960,양지사,KOSDAQ,중견기업부,9290,1,50,0.54,9240,9330,9230,7538,69835770,148454200000,15980000,KSQ,1272
2022-05-31,039290,인포뱅크,KOSDAQ,우량기업부,17050,2,-100,-0.58,17400,17400,17000,65197,1113826200,148232324900,8693978,KSQ,1273
2022-05-31,382480,지아이텍,KOSDAQ,벤처기업부,3765,1,20,0.53,3765,3800,3720,323772,1221016345,148179632100,39357140,KSQ,1274
2022-05-31,347890,엠투아이,KOSDAQ,벤처기업부,8820,1,10,0.11,8920,8920,8760,25768,226710080,148160159280,16798204,KSQ,1275
2022-05-31,217950,파마리서치바이오,KONEX,일반기업부,36500,2,-100,-0.27,36900,36900,35500,419,15223600,147802771500,4049391,KNX,1276
2022-05-31,104540,코렌텍,KOSDAQ,기술성장기업부,12300,2,-450,-3.53,12650,12850,12300,220845,2763687150,147738276600,12011242,KSQ,1277
2022-05-31,267320,나인테크,KOSDAQ,우량기업부,3750,1,115,3.16,3740,3880,3695,5998935,22722460975,147737077500,39396554,KSQ,1278
2022-05-31,008970,동양철관,KOSPI,,1240,3,0,0.0,1235,1255,1230,520868,646572030,147417759600,118885290,STK,1279
2022-05-31,129890,앱코,KOSDAQ,벤처기업부,14500,1,150,1.05,14500,14550,14150,27617,397972000,146865889000,10128682,KSQ,1280
2022-05-31,244920,에이플러스에셋,KOSPI,,6490,1,40,0.62,6560,6560,6410,42740,276563300,146723927570,22607693,STK,1281
2022-05-31,095190,이엠코리아,KOSDAQ,중견기업부,3440,1,30,0.88,3440,3450,3380,50048,170922700,146478767280,42581037,KSQ,1282
2022-05-31,056090,에디슨INNO,KOSDAQ,기술성장기업부,11600,2,-200,-1.69,12100,12750,11500,1272396,15188655250,146365992800,12617758,KSQ,1283
2022-05-31,053450,세코닉스,KOSDAQ,중견기업부,9890,1,180,1.85,9790,9920,9700,70104,689334100,146300821670,14792803,KSQ,1284
2022-05-31,067080,대화제약,KOSDAQ,우량기업부,7850,1,120,1.55,7730,7910,7710,27579,215034130,146140702500,18616650,KSQ,1285
2022-05-31,003547,대신증권2우B,KOSPI,,14600,3,0,0.0,14650,14650,14500,29886,435806600,146000000000,10000000,STK,1286
2022-05-31,267290,경동도시가스,KOSPI,,24750,2,-400,-1.59,24950,25150,24650,20250,503927700,145911298500,5895406,STK,1287
2022-05-31,004150,한솔홀딩스,KOSPI,,3470,1,30,0.87,3450,3470,3440,70436,243563510,145769762190,42008577,STK,1288
2022-05-31,122310,제노레이,KOSDAQ,우량기업부,10000,1,10,0.1,10000,10050,9920,18337,182775620,145538440000,14553844,KSQ,1289
2022-05-31,003480,한진중공업홀딩스,KOSPI,,4925,1,5,0.1,4875,4930,4850,97676,478599045,145434324100,29529812,STK,1290
2022-05-31,014940,오리엔탈정공,KOSDAQ,우량기업부,3190,1,40,1.27,3170,3195,3150,49751,158263945,145379978590,45573661,KSQ,1291
2022-05-31,256940,케이피에스,KOSDAQ,벤처기업부,7750,1,190,2.51,7530,7770,7530,12653,96897200,145302099500,18748658,KSQ,1292
2022-05-31,089470,HDC현대EP,KOSPI,,4550,3,0,0.0,4550,4570,4535,55821,253935070,145145000000,31900000,STK,1293
2022-05-31,044060,조광ILI,KOSDAQ,중견기업부,9500,1,40,0.42,9580,9610,9220,257316,2413621880,145084085500,15272009,KSQ,1294
2022-05-31,348030,모비릭스,KOSDAQ,중견기업부,15100,1,350,2.37,14800,15100,14650,12268,183585600,145017380000,9603800,KSQ,1295
2022-05-31,060240,룽투코리아,KOSDAQ,벤처기업부,5700,2,-70,-1.21,5800,5800,5580,531204,3027329830,144946918800,25429284,KSQ,1296
2022-05-31,007820,에스엠코어,KOSDAQ,중견기업부,7230,2,-140,-1.9,7340,7370,7170,254552,1848695580,144845429580,20033946,KSQ,1297
2022-05-31,050110,캠시스,KOSDAQ,중견기업부,1960,1,50,2.62,1920,1970,1910,1277606,2484944100,144695271280,73824118,KSQ,1298
2022-05-31,009810,플레이그램,KOSPI,,1610,2,-25,-1.53,1630,1635,1590,558635,897425400,144444476260,89717066,STK,1299
2022-05-31,155650,와이엠씨,KOSDAQ,우량기업부,7230,1,30,0.42,7180,7260,7150,69927,504830610,144414608340,19974358,KSQ,1300
2022-05-31,043220,티에스넥스젠,KOSDAQ,중견기업부,1380,1,20,1.47,1360,1400,1355,643640,889787825,144292922820,104560089,KSQ,1301
2022-05-31,039340,한국경제TV,KOSDAQ,우량기업부,6270,1,40,0.64,6230,6270,6180,22678,141287570,144210000000,23000000,KSQ,1302
2022-05-31,263700,케어랩스,KOSDAQ,중견기업부,7960,1,110,1.4,7910,8040,7850,88392,700359320,144035037840,18094854,KSQ,1303
2022-05-31,071460,위니아,KOSDAQ,우량기업부,4000,1,10,0.25,4005,4020,3950,193918,773184230,143869180000,35967295,KSQ,1304
2022-05-31,064820,케이프,KOSDAQ,중견기업부,4655,1,5,0.11,4660,4680,4625,80755,375617050,143847543840,30901728,KSQ,1305
2022-05-31,100840,SNT에너지,KOSPI,,19150,1,250,1.32,19000,19200,18800,25373,482897700,143753515650,7506711,STK,1306
2022-05-31,066670,디스플레이텍,KOSDAQ,우량기업부,7680,1,70,0.92,7650,7840,7620,99425,764949730,143553930240,18691918,KSQ,1307
2022-05-31,031860,엔에스엔,KOSDAQ,중견기업부,1720,2,-30,-1.71,1775,1785,1685,903766,1563736520,143468652040,83412007,KSQ,1308
2022-05-31,003460,유화증권,KOSPI,,2530,1,10,0.4,2520,2535,2515,43529,110093865,143457109950,56702415,STK,1309
2022-05-31,208340,파멥신,KOSDAQ,기술성장기업부,5580,1,20,0.36,5600,5640,5520,55868,311370350,143287625880,25678786,KSQ,1310
2022-05-31,005430,한국공항,KOSPI,,45250,2,-600,-1.31,45700,46000,45000,8805,400264750,143277563750,3166355,STK,1311
2022-05-31,083650,비에이치아이,KOSDAQ,중견기업부,5510,1,190,3.57,5400,5580,5260,375440,2046439450,143260000000,26000000,KSQ,1312
2022-05-31,163730,핑거,KOSDAQ,벤처기업부,15400,1,150,0.98,15200,15400,15050,31733,483841400,143154426800,9295742,KSQ,1313
2022-05-31,251630,브이원텍,KOSDAQ,벤처기업부,9440,2,-10,-0.11,9450,9520,9440,22590,213587060,143068675200,15155580,KSQ,1314
2022-05-31,308170,센트랄모텍,KOSPI,,16600,1,100,0.61,16600,16600,16350,11545,190542600,142926000000,8610000,STK,1315
2022-05-31,003650,미창석유,KOSPI,,82100,1,1700,2.11,80600,82100,80400,1564,127642000,142827071200,1739672,STK,1316
2022-05-31,120240,대정화금,KOSDAQ,우량기업부,19850,2,-50,-0.25,20000,20050,19700,27567,548095100,142729261350,7190391,KSQ,1317
2022-05-31,124560,태웅로직스,KOSDAQ,우량기업부,7300,2,-250,-3.31,7870,7880,7240,2732435,20566068420,142618581600,19536792,KSQ,1319
2022-05-31,065510,휴비츠,KOSDAQ,우량기업부,12000,1,100,0.84,11900,12100,11850,53695,643739100,142594452000,11882871,KSQ,1320
2022-05-31,072870,메가스터디,KOSDAQ,벤처기업부,11950,1,200,1.7,11900,11950,11750,29541,350340150,142455460050,11920959,KSQ,1321
2022-05-31,049960,쎌바이오텍,KOSDAQ,벤처기업부,15150,2,-250,-1.62,15500,15500,14950,14358,217496400,142410000000,9400000,KSQ,1322
2022-05-31,043910,자연과환경,KOSDAQ,중견기업부,1750,1,5,0.29,1740,1755,1720,830375,1447447305,142409603000,81376916,KSQ,1323
2022-05-31,046110,한일네트웍스,KOSDAQ,우량기업부,11900,3,0,0.0,11900,11950,11900,63521,755922350,142255301300,11954227,KSQ,1324
2022-05-31,140610,엔솔바이오사이언스,KONEX,일반기업부,14800,1,50,0.34,15000,15000,14700,8754,130032300,142225188000,9609810,KNX,1325
2022-05-31,214430,아이쓰리시스템,KOSDAQ,벤처기업부,20000,3,0,0.0,20000,20150,19800,8112,161406600,142135200000,7106760,KSQ,1326
2022-05-31,241710,코스메카코리아,KOSDAQ,우량기업부,13300,1,100,0.76,13150,13400,13150,23961,318981700,142044000000,10680000,KSQ,1327
